0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2968,2967,8188,4764,2048,7553,1229,2961,10045,10040,18473,1610,6647,14206,978,6950,11650,18487,9059,9349,9055,2960,4542,2053,18485,14208,4761,6962,2744,9666,5241,3194,2959,13690,3396,4995,5231,4327,8194,7536,5227,10014,3629,4544,1395,18956,14193,4762,1398,1095,3897
11196,11191,11640,8769,9357,9356,8508,7893,1408,6353,13097,3900,6946,6355,8771,12603,8511,15144,13123,1098,1618,10007,6358,16561,10402,771,9054,2745,8482,8218,8159,1833,14188,10419,6938,9051,15626,5516,5260,32192,19390,16607,7540,14727,15622,10038,8773,10800,974,9068,5782
5239,8182,5227,8498,9334,5226,10017,9071,5499,14704,7556,5003,9369,2974,13139,10014,3879,7553,3409,4537,10428,7570,10373,10784,13118,10027,11644,12582,2965,3621,2959,5502,9041,15656,4324,6950,15127,8183,7248,3626,9060,18950,2293,17058,11633,14698,11645,14702,3396,11193,3395
6950,7565,2961,9055,16579,2960,7556,2293,7553,14208,4764,7871,4542,4537,2739,1229,3395,6662,17547,3648,6055,7883,3409,10045,18485,9060,5239,9059,8198,14193,10025,2048,14205,4327,3883,3396,2740,9675,7242,6947,3886,3897,11193,7874,4314,15167,8481,2965,6647,3632,1230
5240,2277,6662,3193,3400,2739,3648,1842,4988,4330,3391,2525,4987,6041,2745,14208,6371,6348,3623,2958,5229,2513,9656,974,4766,6069,2954,5249,2749,9059,5020,2293,3627,2282,2291,2740,2972,6928,1397,9077,8189,5770,4542,11650,4327,14205,716,2290,18487,4106,4108
32868,30895,32878,32952,32895,30969,31880,31897,31827,31955,29954,32842,29830,32963,35260,34091,27234,33052,33116,31907,32928,32827,29972,32867,31903,32896,35329,31843,30810,28048,35319,30816,35393,34194,32856,32879,31043,34008,29936,29055,28130,29048,30950,28879,30795,34044,28194,19924,29076,20961,32889
9067,18460,8218,1833,7264,8771,973,8511,10402,898,976,8489,512,9068,7567,6957,13725,839,6351,13127,7540,8504,5260,13086,6355,6939,1098,6344,6925,10038,10800,2956,1618,3900,1399,9089,9036,8508,4977,9054,9355,8204,11680,13657,4987,8171,16524,6938,1408,16561,14171
4327,1229,2739,2277,9686,5249,10033,9055,5240,2972,14208,673,4323,1230,3395,3393,4542,11650,7565,2744,15167,2740,4558,2292,6950,4991,3633,6055,2048,3193,1397,4106,6343,18956,2960,2525,9059,3400,4987,4318,3391,4314,2293,18487,9656,7248,3177,14205,3883,3890,6662
30147,32014,31204,29182,31992,28324,33054,43698,32973,29065,25352,21136,32124,22299,27581,32159,28989,31142,30131,35489,32987,38508,32021,32980,31895,35476,27482,29077,36882,24670,32927,35496,35432,31994,31189,23345,20566,32998,32088,31013,30980,33013,32082,26682,6344,34206,32192,29199,36824,32997,35514
5241,1225,2744,2971,6335,4545,3886,4988,1397,4108,6947,6348,1230,4745,5501,3396,6939,4561,4542,6351,643,7231,5519,6940,2959,5772,5243,7534,9355,6925,2290,4775,5244,5493,6069,4762,3872,6929,10795,4541,5503,13689,4979,9040,1395,5775,9060,3643,4318,7567,3633
5785,9059,14208,3185,15167,7255,2736,2960,12080,7565,11650,3629,6647,4747,2961,11644,13719,4327,9071,3409,9055,9349,4991,2959,6662,2284,4995,1229,20550,3648,2048,11167,5491,14205,1395,2967,2974,4764,10051,15146,6950,14206,5231,3395,9666,13670,14704,5002,8766,10802,3632
22353,15656,18472,18973,20540,11181,31937,20411,19443,23321,30765,20550,31852,22324,22211,12054,10771,7255,18918,10799,21701,15129,11633,29799,20372,23298,18896,29974,16585,18001,23980,8746,19844,23970,30827,31953,29054,31866,21694,17538,20376,20455,5226,17579,21065,19845,22795,21589,12574,21028,31828
10041,7248,10428,10784,2971,12588,13698,7883,2293,14193,2954,7871,13136,5244,2744,10045,5006,17109,9042,13670,9077,9060,5241,13118,5227,3629,7556,6950,5239,2965,4108,3396,22855,3626,7553,10026,6947,5503,5499,7874,9071,3886,12078,4997,3409,6366,4988,2959,16564,19445,6647
12596,13708,10442,13689,12603,16127,19453,9103,4561,22398,14188,15144,5516,6358,19439,7893,10007,4750,9051,4318,10424,11623,11196,22888,10041,1618,9339,13095,8758,9356,14726,6353,17552,13656,7264,14175,30995,5020,14205,3624,11179,2744,12580,3890,41583,13647,13665,7248,6366,4558,2971
16127,15644,12603,7893,11632,11650,16593,12596,9675,15636,9339,9656,14693,18956,11661,13126,14205,4542,17521,13709,10033,21783,15653,11179,10801,17604,5249,7238,2744,17980,19998,10442,19435,17552,22334,12586,8504,11157,38272,1618,18028,4327,18967,20542,16607,15138,6055,14727,18962,20536,23453
19992,16117,17623,19433,20423,18410,21115,19407,19990,21104,20425,22345,20557,14696,16575,19376,15108,17064,18865,18469,16066,15123,30935,14179,19948,22319,23278,13661,29877,16119,19436,20420,18415,34048,22327,31138,20416,29209,19868,19888,17007,19445,20501,22349,15632,32826,19375,14151,22310,12604,31080
1399,512,3633,6939,3890,8468,13661,6940,8159,595,9035,1408,15617,10007,18469,13689,14696,15612,1221,9067,13665,13127,1216,15650,5243,15144,19453,4323,16561,7231,28410,16119,9358,4775,7567,771,9670,8508,11156,8472,676,9689,22327,2045,5241,21108,1229,9051,22841,898,6929
15162,15666,14702,4544,15180,14189,1095,18972,978,8194,16579,2518,18028,15146,10036,12588,3395,1232,18055,14679,15167,17134,1395,20550,16128,2052,17494,18962,16137,13128,16118,10393,15138,15644,13120,7900,13093,14704,10022,9337,6633,18482,9666,18950,18967,18480,9349,9352,20526,6343,6055
4549,3881,4766,4775,5501,4987,974,2290,5020,4330,5243,6335,5772,839,3900,6041,6371,3887,5229,11680,4318,905,6351,5244,8468,3400,7264,6938,4750,644,4558,1397,6651,2971,643,6069,9656,2513,9355,6928,4319,6048,8525,8218,6925,6646,3890,4745,5241,11661,4530
23434,22864,18950,22344,22212,22294,17637,23406,22379,23348,32824,17629,10041,22888,21658,17109,17073,24528,12093,9060,18962,22855,23404,21056,31166,19445,7871,18443,17552,15180,5239,23371,21727,14726,10428,17108,9071,17516,13136,31783,22320,24046,20550,13118,19403,16562,22319,24038,18026,13139,17061
1229,3633,723,3395,3890,1610,4327,6041,2960,2744,1225,8733,2290,5243,4561,1842,1397,2972,673,1398,10033,2045,5244,4330,2954,6348,3886,4323,2291,9670,1220,974,6947,4542,4318,9686,3393,1230,14208,9330,7536,4775,2959,5249,3193,6950,5006,2292,2739,1408,11180
32869,31871,31779,36797,30875,28918,27608,35342,32883,30787,29869,34169,38225,33999,32853,34059,39868,31807,41622,41539,31849,32864,34011,38464,32972,36754,38440,27379,29937,31869,36934,34047,31847,34077,34102,30918,34032,34070,31844,38217,35460,32818,29840,31920,38260,31804,32832,35323,32862,30945,34023
32870,32884,34061,29908,31786,34091,31931,35341,32898,31897,36737,32867,28999,32819,32939,36790,38307,25753,33061,29990,36712,38219,31825,32809,26499,30832,38385,32851,38287,32879,30795,32928,38301,29954,23319,39879,31828,32972,34044,32963,32887,31843,30810,30969,32889,29830,32856,29882,35393,36780,27337
32871,30969,29044,32887,29954,32981,29972,31825,32801,33988,35347,30769,31953,30810,35364,36913,27234,32809,32889,34040,31843,30816,33056,32855,31010,31828,35300,33052,32857,32856,38435,31827,34044,28229,32896,32972,31822,34066,35421,32861,35311,29830,34106,29936,35455,34053,30795,36750,30965,32846,36687
32872,33010,31106,34118,37010,33977,34033,32970,35559,31901,35272,34153,32954,34358,36680,33136,30798,34230,34105,31035,34079,34101,33060,30045,35464,34224,34147,35365,32997,32888,31966,35480,33015,32946,32054,35473,32937,31959,31913,32015,34154,35413,31055,34184,34109,30817,32941,34054,31970,34128,34248
32873,34035,30954,38316,36771,32903,34006,35309,32929,28919,33999,31861,29851,33061,35234,35259,33988,41619,39846,36840,34032,32934,35348,34005,34186,30820,32809,31969,36767,31919,29868,31772,47191,32890,35315,35342,31778,32845,34080,28935,31804,31847,31825,32886,34031,31820,39916,43291,32851,31831,31857
32874,32946,31056,32902,31924,32966,33977,31928,34163,29964,33023,32888,31950,33059,35559,34148,32941,31842,31973,33063,35376,32979,33010,30923,33060,31966,32004,35282,35225,34105,33062,32179,32954,30839,32937,30940,29979,31055,30835,32824,31901,32961,30916,30879,31913,31048,30939,31868,31893,34079,31916
32875,31934,35310,40056,38435,32809,35347,43313,32851,33988,35445,39903,36919,30752,34189,36943,38382,45286,43329,39888,38188,26641,32801,32871,31778,29972,31827,47209,30969,49303,45056,41673,34061,35364,32861,45211,34040,31843,32972,29830,36687,41670,34193,39879,29954,39873,36770,29936,28071,40078,40075
32877,33058,32946,34230,35407,32966,31913,31959,32908,19428,34105,34133,34163,35376,32874,34033,31973,33070,4107,30923,32937,31056,30940,33060,10791,29962,33977,35282,30027,18487,35472,7249,16574,35467,31970,34079,31022,35286,8500,30848,30906,35334,31854,35272,33971,20509,30915,34224,32960,34153,17617
2518,1095,1395,2052,1232,978,4544,1605,9666,5231,6647,6055,4108,5241,18967,5775,2959,13128,1225,3396,2954,6947,4979,14679,18482,2513,2284,3632,2053,6934,19982,4988,14208,9669,3629,9040,2738,1227,3173,2292,10795,2282,9059,1842,4545,3389,4542,9349,13103,2964,14193
32028,32088,31992,30995,33054,32004,32192,36875,31142,30038,35488,35496,31121,32124,21804,32048,34093,33076,32998,8482,30004,32973,34275,22382,27482,34058,9357,29065,33013,29198,36826,33106,9087,22351,32987,36893,31994,28989,12596,10424,26466,43366,27476,32159,22398,31986,31045,8769,31053,35271,36869
30148,31030,30994,30045,33060,30027,31048,29119,31845,34079,31959,29109,32966,31913,35523,34063,35286,32872,29995,32997,29848,33139,33014,29979,32888,31889,32860,33977,34230,33127,32937,33128,31106,38357,32979,36680,31003,30915,31076,32829,31966,35527,32179,31881,33010,31809,29157,34173,38299,30923,30865
32029,29269,27597,29129,28361,21775,32082,27581,6960,23967,22817,31013,31131,31010,22331,29213,26714,28357,23951,20363,30895,29267,29110,41776,26646,29001,32896,31946,18470,22839,30769,34181,35350,32959,30076,30055,18935,29922,31104,32086,32842,25739,23278,30951,35270,32878,24635,29872,35245,31955,29198
32031,34346,30935,34048,19407,35375,22349,35278,33044,31792,31092,38322,32061,32163,38199,30889,35622,32134,29209,31205,21164,32187,31075,26566,36811,19433,37193,33140,31864,31080,22237,21097,31096,16556,38402,19376,35524,30138,22345,30990,31138,34068,38614,36855,35575,23278,52136,32826,31912,30110,41964
22892,9082,19968,10802,30971,6341,12575,6944,14208,16544,7226,6923,31809,18972,1613,34195,6645,5224,7900,9628,3163,9996,2282,31854,2943,6643,38502,22328,17508,8191,4747,9629,20550,49670,7255,23277,10804,32860,32937,13087,27348,9059,19428,24018,2513,30800,6632,9724,7253,23294,31003
28369,18472,30816,31953,30810,31878,32868,33056,30969,20430,22353,31818,32879,18973,21602,34029,22234,30795,32896,29954,31822,22211,31937,29972,32801,26505,18872,18861,30827,28048,26568,27234,34106,26534,32878,31843,18889,22217,20398,18918,34008,18436,28937,32889,26714,22208,31841,29799,30951,29974,27383
23435,32127,33047,31136,31964,34113,22865,33252,18002,34022,31930,35318,32130,20536,21605,39983,31102,30873,32985,36759,32878,22878,36975,31895,28250,29997,40135,22853,30895,31868,23382,34086,35319,12091,29230,22841,31830,16139,24394,23345,26778,29926,30989,29863,21690,6351,23977,23418,18469,18470,41657
4330,5519,3193,2290,1842,5249,5244,4318,2739,5243,3400,6651,7239,2971,4545,4549,5501,9077,6041,4997,2277,2951,6928,1230,8764,6069,6662,5020,10824,5240,6348,4775,3633,4128,6335,1225,8189,1397,9656,2983,4561,3887,12117,3624,2525,2972,5006,974,3897,4314,2292
21775,6960,28357,15608,31011,41564,23922,20363,32029,16585,32082,29213,20362,30032,19844,31045,11181,23278,33074,10010,26714,27581,26114,32896,13646,12574,15656,29001,22353,29269,9635,33032,31937,26646,41776,17482,17513,34008,20395,31013,23279,26611,22331,30968,30895,34181,31010,17964,19849,8746,20540
18971,19454,18973,17081,17526,18912,18033,16137,18954,14691,24046,19464,18448,18512,16562,18472,8193,18990,21012,17083,18908,12581,19961,22319,19457,19429,22310,15114,20472,18473,8478,18916,21115,12103,19954,16579,10368,18001,17623,22353,20543,14704,13639,19963,12552,9044,18479,9352,21655,18925,10036
16128,15146,9349,14658,9666,10799,20550,18972,18470,15180,11174,14206,18485,18473,13120,15666,8194,11183,20526,18479,14192,18001,15162,18472,13643,15131,12574,16579,15610,11167,12568,10005,16118,13128,9029,16585,15656,14160,8483,20955,21018,21065,13646,9323,4764,13719,12581,18935,1095,9337,11644
2744,1225,2971,5241,1397,1230,6947,2293,3886,4988,4542,4545,4108,6348,1229,3396,2290,5501,3193,2959,9060,2954,3400,2292,6041,4762,6335,4318,5493,6647,4561,7248,5503,5249,5243,3643,10795,5020,2053,5772,4775,5244,17108,3393,6069,10820,3629,4541,2972,4549,8183
1618,1833,1408,3900,974,6946,1098,11191,8218,6371,3890,644,8219,716,6358,11196,7264,4323,1394,9357,18460,905,8504,6651,6353,11661,4766,11184,2745,12117,2511,8482,4541,8771,5260,671,8511,9360,9646,2290,6048,16607,10803,9356,5782,9665,5020,4319,6938,9696,7869
27597,29239,32033,30059,31162,32029,30864,28421,38274,29110,26714,29337,30769,33199,26783,26505,26770,32142,26820,35350,32887,31010,32801,22817,32856,30951,23921,31825,38376,31095,26584,32871,34032,35255,29213,25739,29843,30055,22871,34066,29954,31822,41660,27471,30062,35270,13789,30969,35432,30770,30823
32033,29239,27597,32934,28421,30059,31162,38408,34102,38295,31831,49246,26770,35323,36797,30864,35557,32142,40134,39892,39843,29843,33999,35255,32869,32890,26781,47041,47157,36729,43434,45055,41620,35237,49374,39868,31871,36696,47273,29337,39897,41549,43292,31772,49318,31849,36733,35342,26783,35232,35309
32034,30126,35553,26740,23448,21782,35650,16584,35607,19973,40380,25386,21137,18957,38452,30100,31202,33080,33079,47622,41804,37121,47199,27595,25298,45497,26744,21138,20958,32999,43752,26816,29984,33391,39811,31895,29271,25373,33218,32021,29213,40127,36868,29167,37181,33085,32076,38312,40031,31189,47466
644,905,716,672,676,643,900,671,974,839,398,4541,1618,6051,1230,5243,3400,677,3881,4766,3633,1842,4549,1098,5789,897,5020,1394,6651,2290,1225,6069,5244,1833,5503,2971,8219,9358,771,4323,6041,6348,1397,4750,4558,3900,4318,2745,7264,6925,5775
18972,20550,16118,18026,18485,15180,11650,22855,20526,22320,19430,21065,9666,16562,19435,9349,18408,19462,17991,14208,9059,18925,6055,16579,18441,18487,17509,18473,31809,17048,18472,18482,18967,18001,13128,16076,21046,19443,16128,21032,13120,10804,21033,23417,7565,15162,10801,21035,16532,2518,21727
20549,23399,22876,22322,21075,21120,21743,22862,20550,21057,21741,20472,19444,24664,20507,19479,19451,22252,20525,18972,30966,20527,23323,20543,22840,21699,22829,20373,30874,19878,31889,31778,18973,31957,20434,19955,22846,18424,26781,23316,29047,20358,29969,32858,29045,19899,22795,18886,32809,22788,17048
6651,5243,5244,9358,6371,4766,4330,6928,6348,5501,8218,2971,9060,3890,974,677,7239,4541,2290,3193,4988,671,4315,6929,6069,5772,4775,5503,6041,1230,839,9339,5003,3633,4549,8771,2951,5519,644,5006,14188,4318,1618,3900,13671,15155,8511,8219,11180,6351,8773
9068,8771,13123,15622,10074,8218,7264,1098,3900,1833,8769,5516,8508,8511,839,7567,9357,9054,9051,8489,22376,6957,6355,671,1408,2956,9067,6646,10038,976,6938,10402,973,7913,6344,8767,5511,7540,6644,4766,6946,9355,9087,5260,13127,512,8482,9314,9048,6048,11680
32878,30895,32868,36759,35319,32952,31880,31903,29055,30969,30816,32842,30950,32896,27234,31955,33116,31907,29830,29954,29972,32856,28879,20961,31827,18470,30810,28194,32879,32895,31943,33052,29048,29030,30827,32827,28130,25837,33056,31968,31897,31104,34151,27507,27337,31843,34008,29872,31043,29965,22225
20550,18972,21065,18472,17991,18424,18001,18918,20428,20411,18973,21634,20983,22320,22324,20999,23320,9349,17486,19443,20526,19337,22795,22862,18886,31852,17990,15180,16579,20955,21057,21652,31809,18896,14161,17037,22310,21593,22755,18485,20400,18871,16085,16532,18422,31003,20479,23319,19462,18889,20472
18973,19454,18472,22319,19457,19955,20472,20550,22310,21652,18908,17542,18971,18990,20479,20543,17526,18001,15114,19942,19860,22353,17958,18918,12581,32919,10799,19387,19350,32833,18887,28244,22234,20419,17083,20414,22795,19342,8478,19852,17533,21065,20971,19429,16075,18886,21057,19479,19856,16549,18870
32879,30795,31818,28937,31843,34044,32856,32963,32861,31827,29830,34029,30816,30810,29936,32889,29954,30926,36733,31822,29942,26530,30969,32887,32842,34193,38234,31907,35311,28904,31953,30962,35438,28130,30799,28217,21592,35301,18889,18861,19334,32833,32896,34008,31961,18872,34212,29972,18399,27234,25029
32881,25189,47057,32952,31880,34206,32979,30941,30002,35563,31901,30950,34075,32895,32827,34151,31903,31943,43276,34148,29077,33052,49314,32927,35329,34101,30898,31868,35267,34128,30975,29959,35331,34125,34154,31990,28238,38300,32014,19982,35271,32888,39903,29863,40019,30982,41586,36888,29918,31955,29926
32883,34024,32855,31885,32853,32972,32818,31844,31862,41584,35230,32863,32982,32843,34011,34066,30826,32887,29827,30864,34059,30787,34096,29826,31790,31971,31953,32857,31828,32915,35301,33991,31847,32833,30770,34040,31776,31780,31929,31818,34212,36934,30750,29950,28930,31879,35293,34169,31822,30772,31888
32884,32870,34091,31786,29908,36790,35341,38287,32867,38307,31931,34061,38301,36737,39879,38219,32898,35393,32939,29990,32928,36695,31897,38385,39996,32851,34044,41634,39829,45087,35344,36712,41562,28048,30969,35329,36919,28999,38234,33055,29954,41637,36699,35438,28889,30810,35260,31825,36780,31827,39921
32886,32899,32835,32933,35259,32839,29868,31800,31817,34045,36800,35249,38171,41570,32796,35348,34004,34037,35263,31778,43215,35357,32845,37086,35296,31861,39803,30955,35321,41599,32812,34104,39846,38235,39840,41531,30752,33987,32923,32802,39926,35660,31867,38303,31969,39888,38377,34203,38239,34031,41695
32887,36913,31822,31929,30816,32889,31843,34066,30795,31953,35311,30810,32879,38234,32801,34029,30823,31818,34053,32857,28937,34040,35301,26530,29954,31825,34044,36768,31828,30769,32855,32972,36699,30969,32861,31841,34193,32963,31827,29830,30799,32833,40075,35258,32856,38259,35438,36786,41573,29936,30926
32888,32927,31048,31901,31106,34101,32954,32952,32966,31966,33013,31968,34128,30002,31055,30941,34154,32973,30817,31943,32997,34148,33053,31903,32979,31035,31830,31868,31020,29077,31928,30895,35271,32895,32868,33059,32985,34187,34151,32878,32960,33052,31964,30950,31990,32881,31944,33035,31880,31913,32970
21152,21185,17648,21780,8508,7888,7562,19439,9051,12081,22739,36826,9357,32124,7264,34093,8218,7540,21804,9089,10402,11655,13097,14676,8204,8771,16524,11196,11191,14171,10800,6946,6957,34275,8769,6344,13127,15622,10424,10007,7893,16607,8489,9356,1619,2956,6938,24443,9054,8482,13086
9071,8182,5239,5499,3883,7553,13139,13118,5227,14704,10017,10784,4324,12582,7556,10027,15127,9334,3629,6920,10364,4764,5003,8479,5503,10428,18950,9369,2293,11644,2959,2744,10041,4537,7862,5502,4561,8183,4988,6944,2965,12072,7565,4107,7883,7238,3396,19443,4541,9055,14208
32889,30810,36786,29954,35438,34044,30816,30969,31843,32896,31828,32879,38234,28904,30795,32963,31818,31953,31827,29972,28937,32887,29830,31907,31822,32842,32861,35258,30962,35399,29974,20954,29936,35455,36699,31961,35421,34029,26630,28130,32856,35262,34008,38237,29970,21592,39857,27342,32846,29044,28229
32890,33978,33999,35234,32853,34059,34047,36754,36689,30787,34005,31947,31837,31780,34023,31851,32934,32864,34070,31807,35315,34169,30841,32873,29841,34071,38295,31839,31820,34011,34132,31844,32883,32929,28919,31871,31771,35460,31869,38278,34006,35342,31887,30875,32982,31772,35248,39892,30767,35285,43288
